time,strategy,exchange,symbol,side,sec_type,type,status,price,filled_quantity,multiplier
2021-01-21 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,fill,49.7299642382,1103,1
2021-01-25 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,51.8649627029,1094,1
2021-01-25 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,limit,canceled,,,1
2021-01-25 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,stop,fill,52.459962275,1094,1
2021-01-25 13:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,market,fill,51.2592131385,1094,1
2021-01-25 15:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,51.2050131774,1103,1
2021-01-25 15:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-01-25 15:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,51.2050131774,1103,1
2021-01-27 07:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,50.5649636377,1103,1
2021-01-27 08:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-27 08:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,50.3299638067,1103,1
2021-01-27 08:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-01-27 08:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,51.082718265391016,1103,1
2021-01-27 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,48.8199648926,1133,1
2021-01-27 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-27 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,48.8199648926,1133,1
2021-01-27 10:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-01-27 10:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,49.4199644611,1168,1
2021-01-27 10:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,49.4199644611,1168,1
2021-01-27 12:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,49.294964551,1174,1
2021-01-27 14:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,48.4349651694,1167,1
2021-01-27 15:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-27 15:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,47.5699657915,1174,1
2021-01-27 15:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-27 15:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,47.5699657915,1167,1
2021-01-27 16:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-01-27 16:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,46.51913904714999,1234,1
2021-01-27 16:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,46.5099665537,1234,1
2021-01-27 18:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,46.2799667191,1226,1
2021-01-27 18:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-27 18:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,45.9499669565,1226,1
2021-01-28 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,45.6949671398,1245,1
2021-01-28 07:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-01-28 07:16:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,46.78119335870101,1245,1
2021-01-28 08:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,46.3299666832,1247,1
2021-01-28 08:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-01-28 08:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,46.8800662876,1247,1
2021-01-28 16:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,48.2249653205,1181,1
2021-01-28 19:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-28 19:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,47.7899656333,1181,1
2021-01-28 20:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,47.649965734,1190,1
2021-01-29 04:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-29 04:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,46.4899665681,1190,1
2021-01-29 04:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,46.3249666868,1215,1
2021-01-29 05:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-29 05:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,46.129966827,1215,1
2021-01-29 09:16:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,47.7047656945,1176,1
2021-01-29 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-29 09:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,46.4149666221,1176,1
2021-01-29 11:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,46.1399668198,1199,1
2021-01-29 11:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-29 11:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,46.1399668198,1199,1
2021-01-29 11:46:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,46.2499667407,1214,1
2021-01-29 12:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,canceled,,,1
2021-01-29 12:01:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,fill,46.5349665358,1214,1
2021-01-29 12:01:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,46.5349665358,1208,1
2021-01-29 12:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
2021-01-29 12:31:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,stop,fill,45.5999672081,1216,1
2021-01-29 12:31:00-05:00,MachineLearningStocks,SMART,TQQQ,buy,stock,market,fill,45.5999672081,1216,1
2021-01-29 12:46:00-05:00,MachineLearningStocks,SMART,TQQQ,sell,stock,limit,canceled,,,1
