datetime,prediction,last_price,absolute_error,squared_error,expected_price_change_pct,portfolio_value,cash,return
2021-01-04 04:01:00-05:00,45.43335332796099,46.0199669061,0.5866135781390156,0.34411549005705894,-0.012746936114403404,100000.0,100000.0,
2021-01-04 04:16:00-05:00,46.051666633296044,46.1699667982,0.11830016490395678,0.013994929016303368,-0.002562275286465419,100000.0,100000.0,0.0
2021-01-04 04:31:00-05:00,46.21724176425398,46.2199667623,0.0027249980460197776,7.425614350811606e-06,-5.895716152358774e-05,100000.0,100000.0,0.0
2021-01-04 04:46:00-05:00,46.26514172977903,46.2824667173,0.017324987520964896,0.0003001551926015894,-0.00037433155036416764,100000.0,100000.0,0.0
2021-01-04 05:01:00-05:00,46.21459176616099,46.1899667839,0.02462498226099541,0.0006063897513543386,0.000533124052160581,100000.0,100000.0,0.0
2021-01-04 05:16:00-05:00,46.16441680220007,46.1624668036,0.0019499986000752756,3.8024945402955346e-06,4.224207966120225e-05,100000.0,100000.0,0.0
2021-01-04 05:31:00-05:00,46.08119186208599,46.0899668558,0.008774993714013135,7.700051468097003e-05,-0.0001903883711061702,100000.0,100000.0,0.0
2021-01-04 05:46:00-05:00,46.159241805943985,46.1724667964,0.013224990456016883,0.00017490037256173764,-0.0002864259021362925,100000.0,100000.0,0.0
2021-01-04 06:01:00-05:00,46.12499183058001,46.0999668486,0.025024981980010352,0.0006262497230998429,0.0005428416480687845,100000.0,100000.0,0.0
2021-01-04 06:16:00-05:00,46.13346682448098,46.1374668216,0.003999997119016996,1.5999976952144268e-05,-8.669737188831383e-05,100000.0,100000.0,0.0
2021-01-04 06:31:00-05:00,46.130816826384965,46.1149668378,0.01584998858496789,0.0002512221381436124,0.00034370595214167657,100000.0,100000.0,0.0
2021-01-04 06:46:00-05:00,46.11806683556998,46.1799667911,0.061899955530023476,0.003831604494618884,-0.00134040710358313,100000.0,100000.0,0.0
2021-01-04 07:01:00-05:00,46.12881682783399,46.117466836,0.011349991833988327,0.0001288223146316017,0.0002461104785818017,100000.0,100000.0,0.0
2021-01-04 07:16:00-05:00,46.15932180590501,46.0749668666,0.08435493930500826,0.007115755785151627,0.0018308193156001513,100000.0,100000.0,0.0
2021-01-04 07:31:00-05:00,46.11694183638597,46.104966845,0.011974991385969247,0.00014340041869403765,0.00025973321759948113,100000.0,100000.0,0.0
2021-01-04 07:46:00-05:00,46.144816816311966,46.1499668126,0.00514999628803281,2.652246176675172e-05,-0.0001115926325352577,100000.0,100000.0,0.0
2021-01-04 08:01:00-05:00,46.134971823431,46.2249667587,0.08999493526899727,0.008099088374071008,-0.0019468902106253938,100000.0,100000.0,0.0
2021-01-04 08:16:00-05:00,46.19726677863599,46.1849667875,0.012299991135989785,0.00015128978194542728,0.000266320233434027,100000.0,100000.0,0.0
2021-01-04 08:31:00-05:00,46.13366582435602,46.1124668396,0.021198984756019,0.000449396954685926,0.00045972350231790135,100000.0,100000.0,0.0
2021-01-04 08:46:00-05:00,46.18404078813501,46.1724667964,0.011573991735005507,0.00013395728468197578,0.00025066868933041096,100000.0,100000.0,0.0
2021-01-04 09:01:00-05:00,46.13282132496101,46.1024668468,0.030354478161008558,0.0009213943444271455,0.0006584133179223896,100000.0,100000.0,0.0
2021-01-04 09:16:00-05:00,46.090641855280985,46.0324668971,0.058174958180984504,0.003384325759359296,0.0012637810246195922,100000.0,100000.0,0.0
2021-01-04 09:31:00-05:00,45.90595298812398,45.8374420374,0.06851095072397584,0.004693750369103046,0.0014946503923163057,100000.0,100000.0,0.0
2021-01-04 09:46:00-05:00,45.609975700951026,45.6757921536,0.06581645264897418,0.00433180543929466,-0.0014409482473263851,100000.0,100000.0,0.0
2021-01-04 10:01:00-05:00,45.50615027560604,45.4774672962,0.028682979406042364,0.0008227133076074503,0.0006307074934324466,100000.0,100000.0,0.0
2021-01-04 10:16:00-05:00,45.27639819081898,45.2287174751,0.04768071571898247,0.002273450651474422,0.0010542133047489659,100000.0,100000.0,0.0
2021-01-04 10:31:00-05:00,45.39957685224198,45.4974672819,0.09789042965802253,0.009582536218632256,-0.0021515577790626977,100000.0,100000.0,0.0
2021-01-04 10:46:00-05:00,45.34849888899498,44.9574676702,0.3910312187949785,0.15290541407228633,0.008697803480914762,100000.0,100000.0,0.0
2021-01-04 11:01:00-05:00,44.828054513252,44.4049680675,0.4230864457519985,0.17900214057905878,0.00952790789329844,100000.0,100000.0,0.0
2021-01-04 11:16:00-05:00,43.90168167941502,43.8887184387,0.012963240715016866,0.000168045609835471,0.0002953661254229332,100000.0,100000.0,0.0
2021-01-04 11:31:00-05:00,43.80799449680304,43.8102434952,0.002248998396957802,5.0579937895187636e-06,-5.133498966295885e-05,100000.0,100000.0,0.0
2021-01-04 11:46:00-05:00,43.57154466682702,43.4749687363,0.09657593052702396,0.009326910357160557,0.0022214146055586836,100000.0,100000.0,0.0
2021-01-04 12:01:00-05:00,42.90737539446497,42.8019442203,0.10543117416496983,0.011115732485804202,0.0024632332966539917,100000.0,100000.0,0.0
2021-01-04 12:16:00-05:00,42.01744178442705,42.0030447948,0.014396989627051937,0.00020727331032144108,0.00034276061884052494,100000.0,100000.0,0.0
2021-01-04 12:31:00-05:00,42.438034231952976,42.3674695327,0.07056469925297648,0.004979376780663019,0.0016655396234725168,100000.0,100000.0,0.0
2021-01-04 12:46:00-05:00,42.119203711246,42.024969779,0.09423393224599863,0.00888003398654346,0.002242331945544613,100000.0,100000.0,0.0
2021-01-04 13:01:00-05:00,42.05592975673798,42.4867444469,0.43081469016201623,0.18560129725939406,-0.010139978851532132,100000.0,100000.0,0.0
2021-01-04 13:16:00-05:00,42.59761786718903,42.7874692307,0.18985136351096799,0.03604354022697371,-0.004437078586895008,100000.0,100000.0,0.0
2021-01-04 13:31:00-05:00,43.07463027419397,43.0199690635,0.054661210693971896,0.0029878479545307874,0.0012706008833546286,100000.0,100000.0,0.0
2021-01-04 13:46:00-05:00,43.07705152243397,43.1341689814,0.05711745896603304,0.003262404118736468,-0.0013241812770442571,100000.0,100000.0,0.0
2021-01-04 14:01:00-05:00,43.312886352818026,43.3399188334,0.027032480581972607,0.000730755006414726,-0.0006237316845443644,100000.0,100000.0,0.0
2021-01-04 14:16:00-05:00,43.13250173255602,43.0628940326,0.06960769995602334,0.004845231893167772,0.0016164194608780374,100000.0,100000.0,0.0
2021-01-04 14:31:00-05:00,43.07847952138799,42.9824690904,0.09601043098798812,0.00921800285849923,0.002233711394895919,100000.0,100000.0,0.0
2021-01-04 14:46:00-05:00,42.94990636387197,42.8874691588,0.06243720507196571,0.0038984045771987,0.0014558379474614983,100000.0,100000.0,0.0
2021-01-04 15:01:00-05:00,43.042648047170026,43.2151939231,0.17254587592997694,0.029772079300442997,-0.003992713216490862,100000.0,100000.0,0.0
2021-01-04 15:16:00-05:00,43.170569455187,43.2449689017,0.07439944651299868,0.005535277641440552,-0.0017204185458455485,100000.0,100000.0,0.0
2021-01-04 15:31:00-05:00,43.16150546169602,42.9725190976,0.1889863640960172,0.035715845814232386,0.004397842343540247,100000.0,100000.0,0.0
2021-01-04 15:46:00-05:00,43.23394540959499,43.4599687471,0.22602333750501202,0.05108654909690458,-0.005200724805401387,100000.0,100000.0,0.0
2021-01-04 16:01:00-05:00,43.327355342433,43.4674687417,0.14011339926700117,0.019631764654154085,-0.003223408294133885,100000.0,100000.0,0.0
2021-01-04 16:16:00-05:00,43.360203068806015,43.3549688226,0.005234246206015314,2.739733334518571e-05,0.00012073001891508259,100000.0,100000.0,0.0
2021-01-04 16:31:00-05:00,43.328932091322976,43.3424688316,0.013536740277025672,0.00018324333732764906,-0.00031232047093626437,100000.0,100000.0,0.0
2021-01-04 16:46:00-05:00,43.385575800577996,43.422468774,0.03689297342200604,0.001361091487916844,-0.0008496286476483433,100000.0,100000.0,0.0
2021-01-04 17:01:00-05:00,43.40680153530499,43.4625187452,0.05571720989500761,0.003104407478484334,-0.0012819599853761585,100000.0,100000.0,0.0
2021-01-04 17:16:00-05:00,43.441998510003,43.4499687543,0.007970244296998885,6.352479415384326e-05,-0.0001834349833959343,100000.0,100000.0,0.0
2021-01-04 17:31:00-05:00,43.443946758575,43.4374687632,0.006477995375000489,4.1964424078527726e-05,0.00014913381372002536,100000.0,100000.0,0.0
2021-01-04 17:46:00-05:00,43.37951455491604,43.3874687992,0.00795424428395819,6.327000212888153e-05,-0.00018333045241175383,100000.0,100000.0,0.0
2021-01-04 18:01:00-05:00,43.391933795968015,43.4374687632,0.04553496723198691,0.002073433240818122,-0.0010482877692579522,100000.0,100000.0,0.0
