datetime,prediction
2021-01-04 04:01:00-05:00,105.56719
2021-01-04 04:31:00-05:00,104.15168000000008
2021-01-04 05:01:00-05:00,104.45500000000004
2021-01-04 05:31:00-05:00,104.829
2021-01-04 06:01:00-05:00,104.70600000000005
2021-01-04 06:31:00-05:00,105.35176999999996
2021-01-04 07:01:00-05:00,104.74310999999996
2021-01-04 07:31:00-05:00,105.87620000000004
2021-01-04 08:01:00-05:00,105.34724
2021-01-04 08:31:00-05:00,105.26007999999996
2021-01-04 09:01:00-05:00,105.50286999999994
2021-01-04 09:31:00-05:00,105.31346
2021-01-04 10:01:00-05:00,108.42901919999991
2021-01-04 10:31:00-05:00,111.18973000000008
2021-01-04 11:01:00-05:00,115.20428
2021-01-04 11:31:00-05:00,116.42752000000004
2021-01-04 12:01:00-05:00,120.9804900000001
2021-01-04 12:31:00-05:00,121.22243999999996
2021-01-04 13:01:00-05:00,123.97614999999998
2021-01-04 13:31:00-05:00,119.19824999999996
2021-01-04 14:01:00-05:00,119.74312000000008
2021-01-04 14:31:00-05:00,122.39306000000003
2021-01-04 15:01:00-05:00,123.35378000000004
2021-01-04 15:31:00-05:00,122.50542000000009
2021-01-04 16:01:00-05:00,120.75507999999996
2021-01-04 16:31:00-05:00,121.72857
2021-01-04 17:01:00-05:00,121.24922999999988
2021-01-04 17:31:00-05:00,121.56795000000002
2021-01-04 18:01:00-05:00,121.79357999999998
2021-01-04 18:31:00-05:00,122.53490000000008
2021-01-04 19:01:00-05:00,121.19499999999996
2021-01-04 19:31:00-05:00,120.09350999999997
2021-01-04 20:01:00-05:00,119.83098999999989
2021-01-05 04:02:00-05:00,120.07180999999996
2021-01-05 04:32:00-05:00,120.29115999999996
2021-01-05 05:02:00-05:00,119.2713999999999
2021-01-05 05:32:00-05:00,118.99199999999986
2021-01-05 06:02:00-05:00,119.64700000000012
2021-01-05 06:32:00-05:00,119.34589000000004
2021-01-05 07:02:00-05:00,120.8454000000001
2021-01-05 07:32:00-05:00,122.9519
2021-01-05 08:02:00-05:00,120.67497000000004
2021-01-05 08:32:00-05:00,122.37287000000008
2021-01-05 09:02:00-05:00,125.45287000000005
2021-01-05 09:32:00-05:00,124.56559999999998
2021-01-05 10:02:00-05:00,121.49776
2021-01-05 10:32:00-05:00,121.01945000000003
2021-01-05 11:02:00-05:00,122.34997000000004
2021-01-05 11:32:00-05:00,119.85145000000004
2021-01-05 12:02:00-05:00,120.94269999999992
2021-01-05 12:32:00-05:00,121.23559000000004
2021-01-05 13:02:00-05:00,117.36310999999998
2021-01-05 13:32:00-05:00,117.54173999999992
2021-01-05 14:02:00-05:00,114.7029999999999
2021-01-05 14:32:00-05:00,113.82299999999988
2021-01-05 15:02:00-05:00,115.4850500000001
2021-01-05 15:32:00-05:00,115.771299
2021-01-05 16:02:00-05:00,114.58847999999996
2021-01-05 16:32:00-05:00,115.29192999999997
2021-01-05 17:02:00-05:00,114.46310999999996
2021-01-05 17:32:00-05:00,115.91588999999998
2021-01-05 18:02:00-05:00,115.93773999999996
2021-01-05 18:32:00-05:00,116.24199999999992
2021-01-05 19:02:00-05:00,116.28599
2021-01-05 19:32:00-05:00,114.67896000000005
2021-01-05 20:02:00-05:00,115.51612999999998
2021-01-06 04:01:00-05:00,116.64747000000006
2021-01-06 04:31:00-05:00,115.95525999999994
2021-01-06 05:01:00-05:00,114.24890999999998
2021-01-06 05:31:00-05:00,114.80912
2021-01-06 06:01:00-05:00,113.97918000000004
2021-01-06 06:31:00-05:00,115.10070000000005
2021-01-06 07:01:00-05:00,114.11443999999996
2021-01-06 07:31:00-05:00,112.05300000000004
2021-01-06 08:01:00-05:00,113.34099999999984
2021-01-06 08:31:00-05:00,112.168
2021-01-06 09:01:00-05:00,113.24981
2021-01-06 09:31:00-05:00,113.20710000000004
2021-01-06 10:01:00-05:00,111.59752999999996
2021-01-06 10:31:00-05:00,107.00598000000002
2021-01-06 11:01:00-05:00,106.27976
2021-01-06 11:31:00-05:00,104.69452000000004
2021-01-06 12:01:00-05:00,105.43315000000004
2021-01-06 12:31:00-05:00,104.57839000000008
2021-01-06 13:01:00-05:00,104.43542000000004
2021-01-06 13:31:00-05:00,104.22217
2021-01-06 14:01:00-05:00,104.46080000000008
2021-01-06 14:31:00-05:00,106.1355400000001
2021-01-06 15:01:00-05:00,111.12545999999992
2021-01-06 15:31:00-05:00,112.43232340000004
2021-01-06 16:01:00-05:00,113.06449
2021-01-06 16:31:00-05:00,110.66006
2021-01-06 17:01:00-05:00,111.27470999999996
2021-01-06 17:31:00-05:00,110.82499999999996
2021-01-06 18:01:00-05:00,109.16766000000008
2021-01-06 18:31:00-05:00,109.70999999999998
2021-01-06 19:01:00-05:00,109.94204
2021-01-06 19:31:00-05:00,109.30999999999996
2021-01-06 20:01:00-05:00,109.55957999999995
2021-01-07 04:01:00-05:00,106.33482999999998
2021-01-07 04:31:00-05:00,106.772
2021-01-07 05:01:00-05:00,107.28249999999994
2021-01-07 05:31:00-05:00,107.01799999999996
2021-01-07 06:01:00-05:00,108.78927
2021-01-07 06:31:00-05:00,107.58128
2021-01-07 07:01:00-05:00,107.84727
2021-01-07 07:31:00-05:00,107.665
2021-01-07 08:01:00-05:00,106.49746999999994
2021-01-07 08:31:00-05:00,106.38000000000004
2021-01-07 09:01:00-05:00,107.11777999999998
2021-01-07 09:31:00-05:00,105.98037000000004
2021-01-07 10:01:00-05:00,104.66808
2021-01-07 10:31:00-05:00,104.37818000000004
2021-01-07 11:01:00-05:00,105.53215
2021-01-07 11:31:00-05:00,105.65922000000003
2021-01-07 12:01:00-05:00,106.52357999999998
2021-01-07 12:31:00-05:00,106.00781000000002
2021-01-07 13:01:00-05:00,105.75525999999998
2021-01-07 13:31:00-05:00,106.1988
2021-01-07 14:01:00-05:00,105.84960000000008
2021-01-07 14:31:00-05:00,106.52230719999996
2021-01-07 15:01:00-05:00,106.11571999999995
2021-01-07 15:31:00-05:00,104.54549000000002
2021-01-07 16:01:00-05:00,104.00200000000008
2021-01-07 16:31:00-05:00,103.08200000000008
