time,strategy,exchange,symbol,side,sec_type,type,status,price,filled_quantity,multiplier
2021-02-01 02:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,33599.11,0.5965729271626216,1
2021-02-01 02:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-01 02:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,33739.64,0.5965729271626216,1
2021-02-01 08:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,33983.32,0.5924381577196869,1
2021-02-01 09:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-01 09:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,33649.00369999999,0.5924381577196869,1
2021-02-01 09:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,33442.17,0.5940048387102878,1
2021-02-01 09:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-01 09:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,33442.17,0.5940048387102878,1
2021-02-01 10:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,33466.84,0.5959620633759973,1
2021-02-01 11:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-01 11:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,33160.0,0.5959620633759973,1
2021-02-02 04:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-02 04:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,fill,35312.6,0.5726367986864784,1
2021-02-02 04:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,35312.6,0.5726367986864784,1
2021-02-02 06:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,34919.99,0.5703615692840952,1
2021-02-02 07:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-02 07:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,34722.97,0.5703615692840952,1
2021-02-02 09:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,34737.13,0.5772337156499097,1
2021-02-02 09:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-02 09:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,34737.13,0.5772337156499097,1
2021-02-02 14:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,35411.03,0.5607366901043085,1
2021-02-02 15:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-02 15:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,fill,35762.05,0.5607366901043085,1
2021-02-02 15:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,35818.57,0.5537111986640981,1
2021-02-02 15:30:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,canceled,,,1
2021-02-02 15:30:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,fill,35640.09,0.5537111986640981,1
2021-02-02 19:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,36208.12,0.5501090685869237,1
2021-02-02 23:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-02 23:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,fill,36403.47,0.5501090685869237,1
2021-02-03 00:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,36550.0,0.5429443630598613,1
2021-02-03 03:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,canceled,,,1
2021-02-03 03:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,fill,35922.02,0.5429443630598613,1
2021-02-03 06:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,36008.25,0.5533335219892552,1
2021-02-03 06:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-03 06:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,fill,36166.49769999999,0.5533335219892552,1
2021-02-03 11:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,36976.85,0.5431785004184577,1
2021-02-03 11:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-03 11:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,36976.85,0.5431785004184577,1
2021-02-03 16:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,37400.0,0.5346885581315619,1
2021-02-03 18:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-03 18:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,fill,37458.76,0.5346885581315619,1
2021-02-04 01:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,38075.66,0.5235592675743123,1
2021-02-04 03:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-04 03:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,fill,38441.78,0.5235592675743123,1
2021-02-04 04:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,37310.31,0.5344799782430103,1
2021-02-04 05:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-04 05:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,37729.70400000001,0.5344799782430103,1
2021-02-04 06:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,37671.52,0.5260387156711638,1
2021-02-04 06:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,canceled,,,1
2021-02-04 06:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,fill,37597.3045,0.5260387156711638,1
2021-02-04 07:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,37408.51,0.5359104054704364,1
2021-02-04 07:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-04 07:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,37435.072999999975,0.5359104054704364,1
2021-02-04 11:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,36621.56,0.546738219794307,1
2021-02-04 11:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-04 11:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,36819.36,0.546738219794307,1
2021-02-04 11:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,36741.22,0.5427021175536603,1
2021-02-04 12:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-04 12:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,fill,36929.53,0.5427021175536603,1
2021-02-04 13:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,37103.37,0.5347405661329161,1
2021-02-04 15:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-04 15:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,stop,fill,37467.18,0.5347405661329161,1
2021-02-04 15:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,market,fill,37699.5,0.5295319951778311,1
2021-02-04 15:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,limit,canceled,,,1
