datetime,prediction,last_price,absolute_error,squared_error,expected_price_change_pct,portfolio_value,cash,return
2021-02-01 00:00:00-05:00,33561.68920000001,33515.87,45.81920000000537,2099.3990886404918,0.0013670896802024045,100000.0,100000.0,
2021-02-01 00:15:00-05:00,33561.68920000001,33515.87,45.81920000000537,2099.3990886404918,0.0013670896802024045,100000.0,100000.0,0.0
2021-02-01 00:30:00-05:00,33647.4784,33606.44,41.03839999999764,1684.1502745598061,0.0012211468992251971,100000.0,100000.0,0.0
2021-02-01 00:45:00-05:00,33647.4784,33606.44,41.03839999999764,1684.1502745598061,0.0012211468992251971,100000.0,100000.0,0.0
2021-02-01 01:00:00-05:00,33644.063599999994,33794.11,150.04640000000654,22513.922152961964,-0.0044400163223711625,100000.0,100000.0,0.0
2021-02-01 01:15:00-05:00,33644.063599999994,33794.11,150.04640000000654,22513.922152961964,-0.0044400163223711625,100000.0,100000.0,0.0
2021-02-01 01:30:00-05:00,33834.8167,33836.08,1.2632999999987078,1.5959268899967352,-3.733588524435182e-05,100000.0,100000.0,0.0
2021-02-01 01:45:00-05:00,33834.8167,33836.08,1.2632999999987078,1.5959268899967352,-3.733588524435182e-05,100000.0,100000.0,0.0
2021-02-01 02:00:00-05:00,33678.50790000001,33524.82,153.68790000001172,23619.970606413604,0.004584302018624163,100000.0,100000.0,0.0
2021-02-01 02:15:00-05:00,33678.50790000001,33524.82,153.68790000001172,23619.970606413604,0.004584302018624163,100000.0,100000.0,0.0
2021-02-01 02:30:00-05:00,33609.3265,33652.57,43.24349999999686,1870.000292249728,-0.0012849984414265198,100000.0,100000.0,0.0
2021-02-01 02:45:00-05:00,33609.3265,33652.57,43.24349999999686,1870.000292249728,-0.0012849984414265198,100000.0,100000.0,0.0
2021-02-01 03:00:00-05:00,33753.59020000002,33843.56,89.96979999997711,8094.564912035882,-0.002658402366653423,100000.0,100000.0,0.0
2021-02-01 03:15:00-05:00,33753.59020000002,33843.56,89.96979999997711,8094.564912035882,-0.002658402366653423,100000.0,100000.0,0.0
2021-02-01 03:30:00-05:00,33671.97439999997,33648.84,23.13439999997354,535.2004633587757,0.0006875244436353093,100000.0,100000.0,0.0
2021-02-01 03:45:00-05:00,33671.97439999997,33648.84,23.13439999997354,535.2004633587757,0.0006875244436353093,100000.0,100000.0,0.0
2021-02-01 04:00:00-05:00,34459.19500000002,34573.5,114.30499999997846,13065.633024995077,-0.0033061448797483176,100000.0,100000.0,0.0
2021-02-01 04:15:00-05:00,34459.19500000002,34573.5,114.30499999997846,13065.633024995077,-0.0033061448797483176,100000.0,100000.0,0.0
