time,strategy,exchange,symbol,side,sec_type,type,status,price,filled_quantity,multiplier
2021-02-04 06:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,37671.52,0.524794735472693,1
2021-02-04 07:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,canceled,,,1
2021-02-04 07:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,fill,37319.43,0.524794735472693,1
2021-02-04 07:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,market,fill,37408.51,0.5354271032705664,1
2021-02-04 07:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-04 07:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,limit,fill,37475.56889999997,0.5354271032705664,1
2021-02-04 11:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,market,fill,36621.56,0.5463640650846552,1
2021-02-04 11:30:00-05:00,MachineLearning,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-04 11:30:00-05:00,MachineLearning,SMART,BTC,sell,crypto,limit,fill,36819.36,0.5463640650846552,1
2021-02-04 11:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,36741.22,0.5423307249093028,1
2021-02-04 12:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-04 12:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,fill,36929.53,0.5423307249093028,1
2021-02-04 13:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,37103.37,0.534374621894857,1
2021-02-04 15:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-04 15:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,fill,37467.18,0.534374621894857,1
2021-02-04 15:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,37699.5,0.529169615372041,1
2021-02-04 17:30:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,canceled,,,1
2021-02-04 17:30:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,fill,37195.37,0.529169615372041,1
2021-02-04 17:45:00-05:00,MachineLearning,SMART,BTC,buy,crypto,market,fill,37196.52,0.5380665669637359,1
2021-02-04 18:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-04 18:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,limit,fill,37259.176500000016,0.5380665669637359,1
2021-02-04 21:15:00-05:00,MachineLearning,SMART,BTC,buy,crypto,market,fill,36789.51,0.5433387237952321,1
2021-02-04 22:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-04 22:15:00-05:00,MachineLearning,SMART,BTC,sell,crypto,limit,fill,37280.06,0.5433387237952321,1
2021-02-05 06:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,37589.88,0.5303119336912501,1
2021-02-05 07:30:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,canceled,,,1
2021-02-05 07:30:00-05:00,MachineLearning,SMART,BTC,buy,crypto,stop,fill,37934.91,0.5303119336912501,1
2021-02-05 07:45:00-05:00,MachineLearning,SMART,BTC,sell,crypto,market,fill,38045.57,0.5253356093502566,1
2021-02-05 09:00:00-05:00,MachineLearning,SMART,BTC,buy,crypto,limit,canceled,,,1
