time,strategy,exchange,symbol,side,sec_type,type,status,price,filled_quantity,multiplier
2021-02-20 10:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,56672.39,0.8860455097783096,1
2021-02-20 10:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-20 10:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,56108.63,0.8860455097783096,1
2021-02-20 17:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,56131.57,0.8837985761177589,1
2021-02-20 17:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-20 17:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,56130.67155,0.8837985761177589,1
2021-02-20 18:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,55424.0,0.9025381714481081,1
2021-02-20 18:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-20 18:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,55558.40180000001,0.9025381714481081,1
2021-02-21 08:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-21 08:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,56888.81,0.8725894687802123,1
2021-02-21 08:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,56888.81,0.8725894687802123,1
2021-02-21 17:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,57116.26,0.8727126928182469,1
2021-02-21 18:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-21 18:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,57444.5,0.8727126928182469,1
2021-02-21 22:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-21 22:45:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,56194.93525000001,0.8867075578209909,1
2021-02-21 22:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,56289.49,0.8867075578209909,1
2021-02-21 23:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-21 23:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,55858.99,0.8884551860092484,1
2021-02-21 23:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,55858.99,0.8884551860092484,1
2021-02-22 00:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,55785.61,0.9047213699591684,1
2021-02-22 00:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-22 00:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,55785.61,0.9047213699591684,1
2021-02-22 04:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-22 04:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,55480.8,0.8944766183037046,1
2021-02-22 04:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,55480.8,0.8944766183037046,1
2021-02-22 07:15:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,53611.82,0.9152197923494884,1
2021-02-22 07:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-22 07:15:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,53611.82,0.9152197923494884,1
2021-02-22 07:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-22 07:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,53647.3,0.9368903768282949,1
2021-02-22 07:30:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,53647.3,0.9368903768282949,1
2021-02-22 08:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-22 08:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,53784.14,0.9358746398224715,1
2021-02-22 08:00:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,53784.14,0.9358746398224715,1
2021-02-22 08:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-22 08:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,53034.15,0.9338909953431173,1
2021-02-22 08:30:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,53034.15,0.9338909953431173,1
2021-02-22 08:45:00-05:00,MachineLearningCrypto,SMART,BTC,buy,crypto,market,fill,53200.0,0.9423292011450444,1
2021-02-22 09:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,canceled,,,1
2021-02-22 09:00:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,fill,52066.99,0.9423292011450444,1
2021-02-22 09:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,stop,canceled,,,1
2021-02-22 09:30:00-05:00,MachineLearningCrypto,SMART,BTC,sell,crypto,limit,fill,51452.11,0.9882470231190508,1
