2022-08-23 21:19:04,576: root: INFO: MachineLearningCrypto : Executing the initialize lifecycle method
2022-08-23 21:19:04,578: root: INFO: Current backtesting datetime 2021-02-01 00:00:00-05:00
2022-08-23 21:19:04,578: root: INFO: MachineLearningCrypto : Executing the before_starting_trading lifecycle method
2022-08-23 21:19:04,579: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:04,579: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:08,530: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:08,530: root: INFO: Current backtesting datetime 2021-02-01 00:15:00-05:00
2022-08-23 21:19:08,530: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:08,533: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:08,533: root: INFO: Current backtesting datetime 2021-02-01 00:30:00-05:00
2022-08-23 21:19:08,533: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:08,533: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:12,152: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:12,152: root: INFO: Current backtesting datetime 2021-02-01 00:45:00-05:00
2022-08-23 21:19:12,153: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:12,154: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:12,154: root: INFO: Current backtesting datetime 2021-02-01 01:00:00-05:00
2022-08-23 21:19:12,155: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:12,155: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:16,009: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:16,010: root: INFO: Current backtesting datetime 2021-02-01 01:15:00-05:00
2022-08-23 21:19:16,011: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:16,013: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:16,014: root: INFO: Current backtesting datetime 2021-02-01 01:30:00-05:00
2022-08-23 21:19:16,014: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:16,014: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:19,775: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:19,776: root: INFO: Current backtesting datetime 2021-02-01 01:45:00-05:00
2022-08-23 21:19:19,776: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:19,778: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:19,778: root: INFO: Current backtesting datetime 2021-02-01 02:00:00-05:00
2022-08-23 21:19:19,778: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:19,778: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:23,494: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:23,494: root: INFO: Current backtesting datetime 2021-02-01 02:15:00-05:00
2022-08-23 21:19:23,494: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:23,497: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:23,497: root: INFO: Current backtesting datetime 2021-02-01 02:30:00-05:00
2022-08-23 21:19:23,498: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:23,498: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:27,225: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:27,225: root: INFO: Current backtesting datetime 2021-02-01 02:45:00-05:00
2022-08-23 21:19:27,225: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:27,228: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:27,228: root: INFO: Current backtesting datetime 2021-02-01 03:00:00-05:00
2022-08-23 21:19:27,228: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:27,228: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:31,163: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:31,163: root: INFO: Current backtesting datetime 2021-02-01 03:15:00-05:00
2022-08-23 21:19:31,163: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:31,165: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:31,165: root: INFO: Current backtesting datetime 2021-02-01 03:30:00-05:00
2022-08-23 21:19:31,165: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:31,165: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:35,392: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:35,392: root: INFO: Current backtesting datetime 2021-02-01 03:45:00-05:00
2022-08-23 21:19:35,392: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:35,395: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:35,395: root: INFO: Current backtesting datetime 2021-02-01 04:00:00-05:00
2022-08-23 21:19:35,395: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:35,395: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:39,304: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:39,305: root: INFO: Current backtesting datetime 2021-02-01 04:15:00-05:00
2022-08-23 21:19:39,305: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:39,307: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:39,308: root: INFO: Current backtesting datetime 2021-02-01 04:30:00-05:00
2022-08-23 21:19:39,308: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:39,308: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:43,230: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:43,231: root: INFO: Current backtesting datetime 2021-02-01 04:45:00-05:00
2022-08-23 21:19:43,231: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:43,233: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:43,233: root: INFO: Current backtesting datetime 2021-02-01 05:00:00-05:00
2022-08-23 21:19:43,233: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:43,234: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:47,081: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:47,081: root: INFO: Current backtesting datetime 2021-02-01 05:15:00-05:00
2022-08-23 21:19:47,082: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:47,084: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:47,084: root: INFO: Current backtesting datetime 2021-02-01 05:30:00-05:00
2022-08-23 21:19:47,084: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:47,084: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:50,895: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:50,896: root: INFO: Current backtesting datetime 2021-02-01 05:45:00-05:00
2022-08-23 21:19:50,896: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:50,898: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
2022-08-23 21:19:50,898: root: INFO: Current backtesting datetime 2021-02-01 06:00:00-05:00
2022-08-23 21:19:50,898: root: INFO: MachineLearningCrypto : Executing the on_trading_iteration lifecycle method
2022-08-23 21:19:50,898: root: INFO: Getting historical prices for BTC, 3040 bars, minute
2022-08-23 21:19:54,708: root: INFO: MachineLearningCrypto : [34mSleeping for 900 seconds[0m
